id_all,question,statement1,statement2,resolution,percent
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+19936d6c-44db-40cf-8d90-0d86a8b32fec+8339a9f8-23ba-49ee-96f6-ac14baa9702f,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Great description of ingredients,Natural ingredients,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+1c55f99e-fb8c-42f1-ada9-387587b4527d+5dc0ae25-5b2e-496a-a19c-af05f2f3394c,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,lots of imformation on box,the amount inside of the box,0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+1cb26c51-137f-45bf-8412-330e3117494f+9510c0c9-0096-476e-9c2f-82b2b610d7c7,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,gave good details of the contents,Gave enough information to review,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+296c79a7-16c2-461c-b85f-276297e2a9f9+ee7e062d-73c9-4cbe-98bf-46c34e0ab18b,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Because it listed the ingredients,Information regarding ingredients,0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+3d0716c4-9558-4081-80f5-c648f407701c+7a46a56d-532d-40d4-a095-f1bd4b24d2bc,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The picture,The picture of the food looked good,0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+4a762660-2fe9-458c-8ff9-302d1f014d56+643d599f-012f-4bc3-a232-5993275a4def,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,natural,It told you that it was all natural,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+4dee80ba-a222-4238-9e86-215f77e89ce1+a6647e64-4250-4fed-abdc-e195cc26e7c6,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Specified it was raw.,"The warnings on the package were nice, saying that it was raw chicken and not to microwave",0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+58e29ddb-a13f-48f4-947f-0ae02612860a+03bd255a-d669-46c7-b48a-b9877c22bbde,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The picture made it just look good,Looks taste,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+58e29ddb-a13f-48f4-947f-0ae02612860a+7a46a56d-532d-40d4-a095-f1bd4b24d2bc,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The picture made it just look good,The picture of the food looked good,0,0.7857142857142857
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+58e29ddb-a13f-48f4-947f-0ae02612860a+ba412e9f-70f6-40a9-9bd3-1b054c0bbaf3,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The picture made it just look good,Picture,0,0.7272727272727273
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+7a84d12e-1998-46db-820e-447520db4390+6a55a0c7-2be3-485f-b1b3-f27d164978e9,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The picture said it all.,good picture,0,0.8387096774193549
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+7a84d12e-1998-46db-820e-447520db4390+e9e3300d-5d18-4838-8f93-92c004cb48e7,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The picture said it all.,It looked delicious in the picture.,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+a1ca8897-9558-4a18-872e-1d2dae08ab21+b37c0f5b-61fe-42dc-9bc9-f584520d79c9,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,stated no gmo,Gmo,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+ae439a39-1b9e-44d3-8100-1db6fc306960+7a46a56d-532d-40d4-a095-f1bd4b24d2bc,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The pictures,The picture of the food looked good,0,0.782608695652174
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+ba412e9f-70f6-40a9-9bd3-1b054c0bbaf3+7a46a56d-532d-40d4-a095-f1bd4b24d2bc,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Picture,The picture of the food looked good,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+ba412e9f-70f6-40a9-9bd3-1b054c0bbaf3+a3d19196-988f-4272-8482-1f2ce8f39de4,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Picture,the picture made it look tasty,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+ba412e9f-70f6-40a9-9bd3-1b054c0bbaf3+e9e3300d-5d18-4838-8f93-92c004cb48e7,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Picture,It looked delicious in the picture.,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+bb278dc8-f96c-402e-b9a1-d179ac45d71c+a9896bf8-4598-421e-91d8-deb09aa6720d,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Listed caloric count,Calories count,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+d2056ca1-6345-4ef1-a0e8-14b54a2ecb8c+d3603cd9-a94e-47dd-9dfb-a6c24f3d958e,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Clear labeling,All parts of the label were very informative,0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+d34c4766-6d8f-4367-adec-5a3d26d70075+a6647e64-4250-4fed-abdc-e195cc26e7c6,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Raw chicken warning,"The warnings on the package were nice, saying that it was raw chicken and not to microwave",0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+d525e876-dbb3-4b4b-a75b-1a13c86f5feb+7a46a56d-532d-40d4-a095-f1bd4b24d2bc,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The food combination appealing.,The picture of the food looked good,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+d664cd9a-0811-4868-9bf5-1214b214f945+4c1acd47-541e-42ec-97f4-92cbca7aebf3,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The traditional part,It was on a few different parts of the packaging.,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+da6426d4-5132-4314-80d1-dd3c0b117ac6+6a55a0c7-2be3-485f-b1b3-f27d164978e9,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,the picture looked real,good picture,0,0.7746478873239436
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+e9e3300d-5d18-4838-8f93-92c004cb48e7+6a55a0c7-2be3-485f-b1b3-f27d164978e9,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,It looked delicious in the picture.,good picture,0,0.7840909090909091
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+e9e3300d-5d18-4838-8f93-92c004cb48e7+da6426d4-5132-4314-80d1-dd3c0b117ac6,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,It looked delicious in the picture.,the picture looked real,0,0.7619047619047619
e0e4b558-a4bd-781b-e597-6480a5133db5+7d1f19e8-8519-4645-8257-54a7b366eb52+46131260-8441-464f-82c8-871004e96ae6+637bf31e-4a44-419c-94fa-d6d051ec6a16,What or who would you say influences your attitude towards abortion?,personal feeligns,Personal opinions,0,0.8
e0e4b558-a4bd-781b-e597-6480a5133db5+7d1f19e8-8519-4645-8257-54a7b366eb52+9c33b63b-d1de-4eba-b497-1ddf1c6ef82f+c29103ad-a59f-4209-846a-2d439992ce8d,What or who would you say influences your attitude towards abortion?,Me,I influence myself.,0,0.75
e0e4b558-a4bd-781b-e597-6480a5133db5+b1ad121b-9c3b-4a81-81fd-2c8fd8885cab+100a5918-98ed-4146-9d7c-2c3921f21172+08368693-b622-4e6f-9f3d-3ed3d18713be,How do you feel about abortion?,it's fine,Fine,0,0.8333333333333334
e0e4b558-a4bd-781b-e597-6480a5133db5+b1ad121b-9c3b-4a81-81fd-2c8fd8885cab+7d55c982-04ee-4ef4-b9ce-1317e845b907+b888f988-647e-4281-8748-295924635702,How do you feel about abortion?,I'm pro choice,I think it's a woman's choice.,0,0.8181818181818182
e0e4b558-a4bd-781b-e597-6480a5133db5+b1ad121b-9c3b-4a81-81fd-2c8fd8885cab+bd904452-b9f5-4097-8d58-459caea02559+88021d06-3ed6-4e2c-b8fc-b3f8278c0467,How do you feel about abortion?,The right to choose for women is important.,an important part of women's civil rights,0,0.7777777777777778
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+0097ab13-d98c-491e-a57f-89a9afdfcd02+364a0ff0-3d93-49eb-b381-fe4ccdb7576f,Please tell us the main reasons for deciding to do this project.,TO HAVE EXTRA SPACE,An extra room,0,0.7142857142857143
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+0341aed7-a2f0-467d-b338-8973c39f5693+8339f216-815c-4ec1-a302-d52c22975dbd,Please tell us the main reasons for deciding to do this project.,long overdue,long over due,0,0.75
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+048295ae-3fa4-477d-8cc2-66012f0e1da1+a13e67b7-0f76-43eb-8304-950b2632668d,Please tell us the main reasons for deciding to do this project.,It needed the holes in it repaired,needs doing,0,0.7777777777777778
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+23087c5c-07f8-4ade-8f6f-0abec977cff2+91355668-e43d-4c0e-9db5-603fc6e65944,Please tell us the main reasons for deciding to do this project.,To improve my driveway,to repair holes in driveway that are getting bigger,0,0.7142857142857143
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+2a10da97-43ea-4bc2-a09c-0c75a2fe6c66+ab6958e3-c085-4026-8586-83602abdd995,Please tell us the main reasons for deciding to do this project.,Home improvement,to put more value on our home,0,0.8333333333333334
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+3278adde-250e-459e-8bfe-4509742ee55c+82d8371b-59c1-4ec3-ae00-de309b7574f4,Please tell us the main reasons for deciding to do this project.,Because i want to,i wanted to,0,0.7142857142857143
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+3278adde-250e-459e-8bfe-4509742ee55c+ba27acdc-4e3c-408b-98ec-4ad504ac6a30,Please tell us the main reasons for deciding to do this project.,Because i want to,I wanted to refresh the appearance of my house.,0,0.7142857142857143
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+377467e2-e647-40db-a094-7921d35042b3+7147d4a4-ef82-4185-b0d6-7d2933a0ae3b,Please tell us the main reasons for deciding to do this project.,the wall needed  to be repair,General repair,0,0.7777777777777778
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+3a5a8018-364f-4ac8-a796-59af6234d192+02b36777-e32b-40f1-a8ee-a7b0cef71120,Please tell us the main reasons for deciding to do this project.,the paving slabs outside the front door were very uneven,The slab was dangerous,0,0.7142857142857143
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+3c036d85-e905-483a-a3bc-3c5fee56d5a4+4e43bd26-bfdc-45d7-acdb-3de9dc4dd4b5,Please tell us the main reasons for deciding to do this project.,damage to existing fencing,Fence post was rotten,0,0.75
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+3cc347c3-6ddf-417e-9dea-53c6a1a26638+ab6958e3-c085-4026-8586-83602abdd995,Please tell us the main reasons for deciding to do this project.,increase house value,to put more value on our home,0,0.75
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+42769e49-60f8-49c5-88c2-339619216061+41d7c1e3-6b0d-4905-ad6c-92d26b3cb831,Please tell us the main reasons for deciding to do this project.,rotten post,Replacing rotten wooden frames,0,0.75
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+4d6e336a-6c24-4330-9d1c-2a99b8bc3b91+5edadd64-1163-4a2a-8294-f4d0c05c0a25,Please tell us the main reasons for deciding to do this project.,Painting exterior of house,To smarten up house,0,0.7777777777777778
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+4d6e336a-6c24-4330-9d1c-2a99b8bc3b91+90c67447-5c8e-499e-8f21-ab8a8047a026,Please tell us the main reasons for deciding to do this project.,Painting exterior of house,house needed a facelift,0,0.75
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+51d887a4-1423-420c-9652-36cc10f2aa55+90021197-3c51-4e91-8cc9-fff432a3c15d,Please tell us the main reasons for deciding to do this project.,The existing wooden staircase was rotting,Our old one was rotted,0,0.7
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+6eebd8e7-f53b-48e5-b4cd-9d4d35584973+82d8371b-59c1-4ec3-ae00-de309b7574f4,Please tell us the main reasons for deciding to do this project.,wanted to do it,i wanted to,0,0.75
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+7147d4a4-ef82-4185-b0d6-7d2933a0ae3b+4bde5c7b-21f8-488d-8de1-c558d5c4ae7d,Please tell us the main reasons for deciding to do this project.,General repair,It needed repairing,0,0.75
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+76cf4db5-451d-43a0-97aa-f1cc5f61d946+230cffc8-2b9e-42b2-9d94-f58f9795943e,Please tell us the main reasons for deciding to do this project.,fence fell down in a storm,Fence was damaged by a recent storm.,0,0.7142857142857143
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+96dc384c-e0e7-415e-be85-aef78059818d+d49c343c-3482-4ab5-b788-d5bb4707da48,Please tell us the main reasons for deciding to do this project.,To put on an extension,We are planning on building an extension,0,0.8181818181818182
e16af1e8-f24c-4e09-0edb-feb0b5f10772+434733fc-1a2e-48c0-9636-b5e18c8990ce+9a796019-ff66-427a-a5df-0a775ed9365e+8531f683-74c9-4756-b7c0-365647617ea4,Please tell us the main reasons for deciding to do this project.,It needed refreshing,Needed doing,0,0.75
