id_all,question,statement1,statement2,new_label,resolution,percent
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+40eb8b9f-c0cc-4199-bdfb-0182a77ffdd1+9d835430-c5d6-4639-bd7b-13345f058275,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",somewhat confusing,The app is a little too comlicated,,0,0.793103448
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+4ef165aa-4b4b-4ca4-b3fb-3984da44a6b2+7a531b73-1a1b-4838-be3b-9871bb001db2,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",App did not work the first few days,It should work the first time,,0,0.75
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+64aa34c2-e29f-4930-8aed-026f711fff60+093eaf1a-c47f-4770-9696-cbed35b3f70f,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",Still allow card usages,Make the app and the card work together on the same account,,0,0.75
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+64aa34c2-e29f-4930-8aed-026f711fff60+dc6f989e-72d9-4cfd-8d12-82222000b356,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",Still allow card usages,Still use a rewards card,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+6ac6afef-f671-475b-a585-337248b2df86+7fa438f9-b1fb-4801-a69b-a553dace2a66,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",Employees did not help,Train employees so they can assist in understanding new program,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+7182d046-1747-4826-8c77-61a3a88f72da+01ef011f-d56b-4a6b-ac74-71e4a7840714,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",It was hard to transfer points,Had to work with customer service to transition points,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+bd6cd670-69d0-481a-949d-4c3612bbd293+99d76194-b5b4-41b5-a4e8-c46260209010,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",not changing,Not change it,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+f201c3fc-7bec-4b34-849b-07e459330d80+e29b67a1-818d-49ff-a9bb-627f5aa55bbb,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",Why did I have to re-enroll? Why couldn't you just migrate the program over?,to the new program without having to re-enroll,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+43ef09e4-a470-40e1-97dc-f839e589814b+f8a0240a-8070-4ea6-96b1-1b74f47577c5+99d76194-b5b4-41b5-a4e8-c46260209010,"Based on your experience re-enrolling into new Qdoba rewards program earlier this year, what would have made the transition to the new program easier? Please be detailed and specific.",not to change,Not change it,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+698c746c-1617-4e8e-840a-033cb2dec0d4+0b23fffd-8f99-4410-a519-15fe823945c4+ecee17b1-e6cc-4040-b2e5-fcf4a8aacbf5,Qdoba offers its loyalty program through a mobile app. What would it take for you to download and start using Qdoba’s app?,I would download the app,Please have a downloadable app of Qdoba in Android play store,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+698c746c-1617-4e8e-840a-033cb2dec0d4+27d8bb42-1abf-4316-b6c9-2e01cf3da09e+111530b9-6d79-4d69-aedb-98ca623c6967,Qdoba offers its loyalty program through a mobile app. What would it take for you to download and start using Qdoba’s app?,If it had good deals and rewards,Coupon deals,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+698c746c-1617-4e8e-840a-033cb2dec0d4+54c99014-2f6e-437e-a509-7d5eb75dc09f+1fedc2c5-ca20-47c8-8ee1-c5abe48ca11e,Qdoba offers its loyalty program through a mobile app. What would it take for you to download and start using Qdoba’s app?,Free item,A free burrito,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+698c746c-1617-4e8e-840a-033cb2dec0d4+5c2d927a-82d8-4228-9b88-fc64fec26e5a+ecee17b1-e6cc-4040-b2e5-fcf4a8aacbf5,Qdoba offers its loyalty program through a mobile app. What would it take for you to download and start using Qdoba’s app?,Knowing they have an app,Please have a downloadable app of Qdoba in Android play store,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+698c746c-1617-4e8e-840a-033cb2dec0d4+8b1110e9-4702-44ed-ab9f-468fc420cd75+568ddce9-e7c1-4d44-98f2-d84f2c3a1a21,Qdoba offers its loyalty program through a mobile app. What would it take for you to download and start using Qdoba’s app?,I prefer cards,Give loyalty cards out,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+698c746c-1617-4e8e-840a-033cb2dec0d4+9c045c74-f479-4d65-b8d5-74162ea84d26+e2e6091a-7b72-47dd-8267-a783babda01d,Qdoba offers its loyalty program through a mobile app. What would it take for you to download and start using Qdoba’s app?,Significant food savings,10 % off food,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+19a51e8b-2096-410e-87d0-661e26c7a71e+0959bede-a6d3-4b19-8197-df17cc26e92c,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,I could not link my old rewards with the new reward program,"I signed up for a program earners rewards, the process changed and I lost all rewards, the process s",,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+233b5033-40a0-403f-8093-0125753e4267+3bc10383-4353-4aa1-8e57-ad493541d8e0,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,I don't like having to use the app,Have it on a key chain more easily accessible instead of using an app,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+416ba038-8844-469a-b1b9-1df8fddbe0df+5d7ea2d0-8ce9-4280-9d3c-dc9974d9137f,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,easier to navigate,Easier,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+416ba038-8844-469a-b1b9-1df8fddbe0df+957f0006-dc3a-48a1-b0aa-64f231ca9d34,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,easier to navigate,Make it easier and faster to use,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+515a025d-8592-4f33-bf55-18f8b0571c33+7b8c8e62-28c7-4ab5-bc68-3612b669b0f0,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Better rewards,More rewards easier,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+515a025d-8592-4f33-bf55-18f8b0571c33+c3514373-d692-481c-9724-ce31369020ea,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Better rewards,Get your rewards after a smaller dollar amount spent,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+515a025d-8592-4f33-bf55-18f8b0571c33+ef820a23-ca13-4b73-a1c9-1f859f8463c9,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Better rewards,more frequent rewards,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+54e5527e-4a33-432e-8d07-4581e3ce5925+c2a36468-a45c-4945-8359-efd668b66892,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,More rewards,"more rewards quicker, esp. on sign up",,0,0.793103448
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+54e5527e-4a33-432e-8d07-4581e3ce5925+d478f5ef-5de7-48f1-ba83-b44c78b3b4b0,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,More rewards,Earn items quicker and be able to redeem special awards,,0,0.842105263
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+5f62030b-c42d-47ad-b0d2-1341474a3680+5e7ace4c-3b2a-443a-b613-bcf3b9a3617c,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,More friends who eat St Qdoba,more friends to eat there.,,0,0.75
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+7b8c8e62-28c7-4ab5-bc68-3612b669b0f0+c3514373-d692-481c-9724-ce31369020ea,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,More rewards easier,Get your rewards after a smaller dollar amount spent,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+7c9294d7-042e-4171-8b72-6c7fd171c6c6+8a74f215-c499-4a09-ad5b-853f08448f9a,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Program needs to be easier to use/redeem,Go back to the first rewards with it being easier and successful.,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+7d564dec-5a93-49e1-8fde-0917e68b2fb8+54e5527e-4a33-432e-8d07-4581e3ce5925,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,earn reward quicker,More rewards,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+9aab84a9-5043-4bfc-8dbd-a0ecbf647bd0+c2a36468-a45c-4945-8359-efd668b66892,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Rewards accumulate too slowly,"more rewards quicker, esp. on sign up",,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+9e6c1541-3be9-4433-a313-0068540341c6+bfe73627-d5d3-4196-9571-765bef37c471,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,more free food,Make getting a free burrito more attainable.,,0,0.75
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+b25b76cf-5e64-40b8-9d70-358647c19d60+c7874044-0b42-4e4f-934b-487f1e733c18,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Make it easier to track,make it easier to understand what can be earned and how many points are required,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+b25b76cf-5e64-40b8-9d70-358647c19d60+fa6ad7d8-c7e6-4925-9b37-ef97bcf87bd1,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Make it easier to track,make it easier to understand,,0,0.75
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+c4c425fb-5885-4fcd-9d3e-2b462414dd70+f3474c8f-8fdf-47a0-a5bb-b6df99246980,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,Go back to the card system.  Don't like it being a mobile only program.,Go back to the old rewards system,,0,0.784883721
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+ef820a23-ca13-4b73-a1c9-1f859f8463c9+718b0e86-b5b2-4e5e-af5d-9c35bec65b6c,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,more frequent rewards,It takes way more visits to get rewarded now,,0,0.75
c6a2a3c2-a556-dd84-a82d-9c088e746a34+6a801185-cef8-4883-bebb-935b43bb39a4+f1e30ff6-7157-4799-8378-9253a3eca782+8708fb23-3087-4711-bf35-d42b6f9f613d,What would have to change in order for you to recommend the Qdoba rewards program to your friend or a colleague?,"The logging in that NEVER SEEMS to work, when I try to use the online program!!!!",this new program seems a little confusing and don't seem to earn as quickly,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+21e7e917-be57-4bcb-ac4d-7b5ce0e1a420+047fe51e-babd-4e5c-8e89-8cfb8e76497e,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Make it easier,Easier conversion,,0,0.755102041
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+2cab09c0-dafd-4675-a4a1-a17001f7cb54+08e5bfbe-a32a-442c-b5b2-af27549863f9,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,I need to remember to sign up!,Sign up.,,0,0.75
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+391457b1-70de-40ad-8103-5972513cd9a7+74637814-18a5-4169-b038-5d3f9b256545,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Go back to the old point based system that made more sense.,"app never works, you could fix it or go back to the old system.",,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+4528ae90-9742-4d3b-9430-25f3f3dd573e+76b333bf-322f-450f-8e9e-7b1e9904283c,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,More clear on the process to re-enroll,clear instructions on how to re-enroll,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+4528ae90-9742-4d3b-9430-25f3f3dd573e+dd331dc3-d71d-44ae-ac8f-59157d067d3b,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,More clear on the process to re-enroll,Someone would have to explain it and how to re-enroll,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+8185325b-f407-4207-a3fb-70791ea2d0d9+a0a81e83-7c25-42ef-b4d5-f4bd4d4fc5ec,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Not have to use phone and better reward,Not have if be from an app on your Phone,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+904a2eec-7e19-4f81-af58-2833ed75a0dc+937a5599-33a7-4f0f-aa51-d66b99b7684a,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Transfer of points,Be clear on a way I can transfer over and use my points from the old system.,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+958549fb-f26f-4460-b871-b642a8becaf9+f81937ef-4ed1-4030-be3e-e96ca416afd4,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Go back to the loyalty card.,Use rewards card again. Keep program and points accumulation simple.,,0,0.782608696
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+e26769d0-93f3-4f8c-9908-303537829995+74637814-18a5-4169-b038-5d3f9b256545,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Card not app. Better benefits.,"app never works, you could fix it or go back to the old system.",,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+e26769d0-93f3-4f8c-9908-303537829995+958549fb-f26f-4460-b871-b642a8becaf9,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Card not app. Better benefits.,Go back to the loyalty card.,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+e26769d0-93f3-4f8c-9908-303537829995+f630e0de-1969-44bc-b593-383e046fa2d1,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Card not app. Better benefits.,Make it more reliable and get tid of the stupid app!,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+a1c697c0-6a81-47f1-85ec-7e44ef5feeeb+e26769d0-93f3-4f8c-9908-303537829995+fcc8875a-5158-45f5-b255-8de01418154b,What would have to change in order for you to start using the Qdoba rewards program again? Please be detailed and specific.,Card not app. Better benefits.,Better rewards,,0,0.75
