sentiment_hq,statement
0.8391127586364746,Does the health and safety feature have to be accessed through the network?
0.3688841164112091,This way you'll get less last-minute scratches because someone needs to attend class
0.9561794400215148,It’s their job to improve they collect data to help others
0.9358028173446656,Filled with proteins and has a variety of flavors to choose from
0.4742614030838013,Is there a wearable device available​
0.7857701182365417,He has been in the business the longest and knows the most
0.04794586822390556,It makes people feel like they are dumb
0.973399579524994,"Good sales, nice employees, great selection of products, website easy to use and great on returns"
0.9275144934654236,And fresh
0.64000004529953,Being together
0.3577286303043365,What is the real price and where does your service not work
0.005089780315756798,"The printing so small in ad, I could not read it"
0.9894697666168212,Great taste and flavors
0.91963958740234375,Correct caregiver
0.4939523339271546,"Purchase outright is a lot, leases is much easier and if it helps others, all for that"
0.570176899433136,Personal touch
0.9456655383110046,I really like the graphics
0.021104170009493828,They didn't go in order of who showed up first
0.404182642698288,It was closer
0.580591082572937,I just need to be more knowledgeable about them and use them more
0.6076894998550415,The word life makes the brand seem more important and big
0.8382368087768555,What do I need to do
0.4520887136459351,I don't find anything frustrating
0.4689842164516449,Epilepsy can be controlled with drugs
0.9577091336250304,Encourage students to appropriately address frustrations with the job
0.8452287912368774,I used the pick up service to save time
0.1256621927022934,If I wanted to eat and not put in unhealthy food
0.5355801582336426,I get free shipping and other incentives
0.022560534998774532,Not sure of quality
0.5488559007644653,Worry about the event
0.9665624499320984,Its eco friendly and most items you are sure is fresh
0.9672352075576782,"Easy not crowded, fair prices and close"
0.9387786388397216,And I love to play it with friends
0.3900958001613617,Lower price
0.4556413888931274,I would be very interested in a vaccine for HIV..
0.7891703844070435,Celebrating the resurrection of Jesus Christ
0.9911428689956664,She keeps me really busy so for someone else to help me get the groceries is very helpful
0.3244594931602478,Family member lost their job
0.4569163918495178,Fruits and vegetables
0.7605133652687073,Product variety
0.9795355796813964,"Easy to get to, website is easy to navigate"
0.9926935434341432,It's convenient and affordable for me and my family
0.869543731212616,I'd like to see a fresh meal in the bowl
0.6114161610603333,"Texture, taste made with fruit and yogurt"
0.6022601127624512,RaceTrac
0.12403487414121628,Other drinks are thicker and are less appealing
0.9935092926025392,Since I was buying an EV I wanted faster charging at home and this offer was perfect for me
0.8388990163803101,1 of 2 grocery stores to choose from
0.7742242217063904,So people know how their food is grown and what is in it
0.8893833160400391,I like shopping at this retailer it help me save on products that couldn't find anywhere else
0.8167207837104797,"Battery life, processing speed"
0.014803846366703509,Not a lot choices
0.1941827237606049,Would like a few cashiers around for trouble shooting or certain items
0.6945692896842957,He would be a fantastic judge
0.7426952719688416,So many more people reporting abuse now
0.9610166549682616,"It made my life last 7 month happy and studious, met friends"
0.5022934079170227,I am too busy to prepare breakfast everyday
0.8886945247650146,Easy to read
0.5505355596542358,They have all the newest items and usually before anyone else
0.04472929611802101,Not wet enough
0.538943350315094,Shopping spree
0.15504616498947146,Anything that is not eatable
0.03118840605020523,"Because it’s people in Hollywood, these allegations are disinteresting and will fade away"
0.7388664484024048,Better customer service than traditional grocery
0.9572465419769288,I like options
0.8934716582298279,Learn new things
0.7930727601051331,The quiet peace before other people wake up
0.8285409212112427,I have all the information I need
0.9214106202125548,The elegance of the font and the way the logo wrapped around the initials
0.3665755689144135,Free food maybe
0.7857327461242676,Freshness
0.12394419312477112,The cost is too high
0.990006685256958,Good game
0.14390435814857486,Only involves drinks; not other products
0.04566854238510132,Not being able to do everything
0.1998751908540725,"Just that, the service sounds okay, but I believe a better device are those that are wearable"
0.9608286023139954,It is a good time to remember family
0.04313475638628006,Not too happy
0.16023999452590942,Lane Departure Warning
0.415766179561615,They are pharmaceutical grade so they can be ingested
0.8978344798088074,Found what I needed
0.07230889797210692,Furnace was corroding
0.5190573334693909,The product I needed was on sale
0.7174373865127563,Serious illness that can be life threatening
0.3593359589576721,It seems to be saying epilepsy isn't a medical problem but it is
0.00477843452244997,Looks uneatable
0.5393715500831604,"Not hungry, choosing a 12 grams protein power bar"
0.9662649035453796,They had this really cool event last weekend to raise awareness and funds for ALS
0.27090588212013245,"A food channel would be interesting, as well as a travel channel"
0.968919575214386,Good and low priced
0.15974178910255432,I really don't care that much for brands
0.9362483620643616,They had some great sale items
0.08357766270637512,Don't look
0.5077590346336365,You can get good deals
0.5606492757797241,How to increase enrollment without abandoning standards of godly living
0.3434330523014069,Right now you have to spend $200 a month
0.9865911602973938,Energy savings and wanted to support GMP's visionary efforts to transition Vermont's energy future
0.4648979604244232,Management of funds
0.1139950379729271,Not affect me
0.3359915018081665,Non-food items
0.5476105809211731,Other than it's expensive..besides that there is no problem
0.7737525105476379,Effectiveness
0.8762075304985046,He's good
0.855495274066925,It is tailored to my specific needs
0.9567309617996216,I use it frequently and appreciate it
0.589632511138916,Other similar programs and also music programs with Italian performers
0.15074403584003448,They want to make money
0.5384562611579895,I know I can get what I want at Dick's
0.07606147229671477,I no longer liked those  juices
0.93278706073761,So many products that I like and want  so I always enjoy going to shop
0.15641967952251434,None- I wanted them all
0.8922907114028931,"I only have AM/FM radio and speakers, and I use them all the time"
0.5364072322845459,If I'm in a hurry and need a healthy fulfilling meal or snack I'll just stop and grab a smoothie
0.5145671367645264,Things I need right away
0.3173418641090393,It’s easy and no line
0.7395694851875305,I have heard a lot of good things about and decided it would be fun to play
